depth	age	Mg/Ca	Sr/Ca	
18.453	8205.937	60.668	0.390	
18.453	8205.873	60.301	0.384	
18.453	8205.809	67.531	0.386	
18.453	8205.745	62.086	0.404	
18.453	8205.680	60.152	0.395	
18.453	8205.616	56.319	0.342	
18.453	8205.552	59.748	0.377	
18.452	8205.488	61.669	0.386	
18.452	8205.424	61.676	0.399	
18.452	8205.360	60.870	0.384	
18.452	8205.296	60.303	0.413	
18.452	8205.232	60.481	0.400	
18.452	8205.168	61.734	0.373	
18.452	8205.104	62.491	0.407	
18.452	8205.039	62.290	0.382	
18.452	8204.975	58.846	0.376	
18.452	8204.911	61.594	0.399	
18.452	8204.847	63.991	0.419	
18.452	8204.783	60.496	0.426	
18.452	8204.719	62.572	0.393	
18.452	8204.655	62.514	0.397	
18.451	8204.591	63.549	0.410	
18.451	8204.527	61.134	0.403	
18.451	8204.463	59.108	0.400	
18.451	8204.399	62.025	0.412	
18.451	8204.335	68.009	0.392	
18.451	8204.272	58.837	0.384	
18.451	8204.208	59.143	0.365	
18.451	8204.144	58.920	0.387	
18.451	8204.080	61.046	0.404	
18.451	8204.016	60.993	0.358	
18.451	8203.952	63.953	0.394	
18.451	8203.888	66.524	0.426	
18.451	8203.824	62.760	0.424	
18.450	8203.761	64.984	0.421	
18.450	8203.697	60.465	0.355	
18.450	8203.633	58.949	0.386	
18.450	8203.569	58.818	0.388	
18.450	8203.505	61.713	0.398	
18.450	8203.442	55.600	0.349	
18.450	8203.378	66.902	0.412	
18.450	8203.314	52.553	0.328	
18.450	8203.250	67.255	0.423	
18.450	8203.187	56.870	0.362	
18.450	8203.123	64.367	0.403	
18.450	8203.059	54.089	0.347	
18.450	8202.996	69.708	0.414	
18.450	8202.932	54.870	0.353	
18.449	8202.868	70.114	0.424	
18.449	8202.805	53.180	0.367	
18.449	8202.741	67.557	0.417	
18.449	8202.677	55.316	0.343	
18.449	8202.614	68.262	0.417	
18.449	8202.550	60.770	0.404	
18.449	8202.487	66.582	0.428	
18.449	8202.423	59.363	0.392	
18.449	8202.360	60.785	0.388	
18.449	8202.296	62.305	0.361	
18.449	8202.232	61.260	0.396	
18.449	8202.169	60.811	0.359	
18.449	8202.105	67.376	0.409	
18.448	8202.042	63.057	0.403	
18.448	8201.978	60.725	0.398	
18.448	8201.915	61.843	0.378	
18.448	8201.852	64.823	0.408	
18.448	8201.788	63.158	0.400	
18.448	8201.725	61.442	0.393	
18.448	8201.661	63.439	0.387	
18.448	8201.598	59.906	0.392	
18.448	8201.534	64.517	0.389	
18.448	8201.471	60.131	0.366	
18.448	8201.408	70.661	0.411	
18.448	8201.344	55.176	0.390	
18.448	8201.281	69.044	0.390	
18.447	8201.218	61.449	0.392	
18.447	8201.154	61.775	0.387	
18.447	8201.091	66.361	0.422	
18.447	8201.028	65.213	0.413	
18.447	8200.964	64.901	0.393	
18.447	8200.901	65.312	0.416	
18.447	8200.838	64.864	0.352	
18.447	8200.774	57.638	0.358	
18.447	8200.711	64.018	0.407	
18.447	8200.648	65.380	0.447	
18.447	8200.585	64.984	0.380	
18.447	8200.521	61.309	0.439	
18.447	8200.458	69.579	0.399	
18.447	8200.395	60.149	0.337	
18.446	8200.332	65.678	0.454	
18.446	8200.269	67.778	0.404	
18.446	8200.205	59.674	0.364	
18.446	8200.142	59.569	0.414	
18.446	8200.079	63.027	0.387	
18.446	8200.016	66.823	0.423	
18.446	8199.953	61.171	0.399	
18.446	8199.890	60.704	0.389	
18.446	8199.827	58.477	0.400	
18.446	8199.763	65.987	0.420	
18.446	8199.700	67.266	0.444	
18.446	8199.637	64.731	0.399	
18.446	8199.574	63.563	0.386	
18.445	8199.511	65.462	0.372	
18.445	8199.448	50.209	0.340	
18.445	8199.385	61.697	0.407	
18.445	8199.322	68.234	0.472	
18.445	8199.259	63.593	0.419	
18.445	8199.196	56.411	0.349	
18.445	8199.133	65.050	0.450	
18.445	8199.070	60.582	0.427	
18.445	8199.007	66.364	0.443	
18.445	8198.944	59.752	0.342	
18.445	8198.881	55.762	0.354	
18.445	8198.818	69.986	0.390	
18.445	8198.755	58.871	0.389	
18.445	8198.692	59.124	0.396	
18.444	8198.629	65.449	0.382	
18.444	8198.566	60.070	0.377	
18.444	8198.503	60.072	0.364	
18.444	8198.441	61.213	0.368	
18.444	8198.378	61.845	0.388	
18.444	8198.315	63.691	0.389	
18.444	8198.252	66.129	0.475	
18.444	8198.189	59.862	0.374	
18.444	8198.126	59.430	0.388	
18.444	8198.063	62.748	0.425	
18.444	8198.000	66.049	0.458	
18.444	8197.938	57.084	0.383	
18.444	8197.875	67.756	0.454	
18.443	8197.812	69.661	0.432	
18.443	8197.749	56.961	0.365	
18.443	8197.686	67.793	0.440	
18.443	8197.624	66.912	0.426	
18.443	8197.561	71.244	0.414	
18.443	8197.498	61.376	0.420	
18.443	8197.435	57.228	0.359	
18.443	8197.373	69.416	0.465	
18.443	8197.310	68.443	0.403	
18.443	8197.247	53.427	0.390	
18.443	8197.184	64.444	0.427	
18.443	8197.122	65.708	0.381	
18.443	8197.059	60.426	0.374	
18.443	8196.996	60.111	0.402	
18.442	8196.934	55.833	0.342	
18.442	8196.871	65.168	0.384	
18.442	8196.808	66.874	0.422	
18.442	8196.746	58.336	0.358	
18.442	8196.683	70.287	0.456	
18.442	8196.620	53.787	0.373	
18.442	8196.558	68.728	0.427	
18.442	8196.495	61.664	0.432	
18.442	8196.432	67.122	0.418	
18.442	8196.370	67.745	0.451	
18.442	8196.307	61.468	0.460	
18.442	8196.245	62.623	0.386	
18.442	8196.182	65.217	0.408	
18.441	8196.119	58.354	0.432	
18.441	8196.057	61.533	0.369	
18.441	8195.994	64.282	0.421	
18.441	8195.932	65.622	0.400	
18.441	8195.869	62.818	0.434	
18.441	8195.807	62.118	0.423	
18.441	8195.744	69.828	0.455	
18.441	8195.682	64.324	0.388	
18.441	8195.619	73.671	0.423	
18.441	8195.557	64.786	0.448	
18.441	8195.494	60.503	0.432	
18.441	8195.432	66.424	0.456	
18.441	8195.369	66.130	0.476	
18.440	8195.307	67.659	0.464	
18.440	8195.244	60.725	0.468	
18.440	8195.182	71.896	0.525	
18.440	8195.119	66.133	0.377	
18.440	8195.057	63.142	0.373	
18.440	8194.994	64.273	0.409	
18.440	8194.932	69.124	0.447	
18.440	8194.869	65.659	0.436	
18.440	8194.807	59.638	0.434	
18.440	8194.745	73.913	0.478	
18.440	8194.682	74.748	0.512	
18.440	8194.620	67.560	0.470	
18.440	8194.557	66.401	0.463	
18.440	8194.495	75.331	0.466	
18.439	8194.433	67.060	0.449	
18.439	8194.370	68.517	0.434	
18.439	8194.308	62.295	0.448	
18.439	8194.245	63.283	0.424	
18.439	8194.183	67.733	0.406	
18.439	8194.121	67.444	0.520	
18.439	8194.058	60.534	0.464	
18.439	8193.996	58.626	0.456	
18.439	8193.934	60.323	0.478	
18.439	8193.871	76.629	0.546	
18.439	8193.809	70.646	0.512	
18.439	8193.747	67.549	0.456	
18.439	8193.685	63.014	0.551	
18.438	8193.622	78.219	0.550	
18.438	8193.560	63.875	0.441	
18.438	8193.498	62.324	0.436	
18.438	8193.435	62.404	0.447	
18.438	8193.373	61.545	0.495	
18.438	8193.311	60.080	0.422	
18.438	8193.249	64.970	0.463	
18.438	8193.187	58.890	0.396	
18.438	8193.124	65.317	0.449	
18.438	8193.062	57.256	0.402	
18.438	8193.000	77.275	0.498	
18.438	8192.938	65.125	0.553	
18.438	8192.876	68.861	0.483	
18.438	8192.813	61.071	0.406	
18.437	8192.751	58.723	0.468	
18.437	8192.689	65.488	0.455	
18.437	8192.627	60.469	0.434	
18.437	8192.565	84.725	0.644	
18.437	8192.503	59.416	0.481	
18.437	8192.441	86.046	0.549	
18.437	8192.379	68.653	0.410	
18.437	8192.317	65.419	0.539	
18.437	8192.255	52.968	0.392	
18.437	8192.193	51.718	0.390	
18.437	8192.131	65.685	0.480	
18.437	8192.069	49.962	0.391	
18.437	8192.007	67.012	0.459	
18.436	8191.945	82.622	0.531	
18.436	8191.883	66.977	0.467	
18.436	8191.821	65.312	0.423	
18.436	8191.759	73.674	0.462	
18.436	8191.697	53.019	0.417	
18.436	8191.635	67.839	0.534	
18.436	8191.573	77.321	0.445	
18.436	8191.511	66.973	0.517	
18.436	8191.449	67.365	0.631	
18.436	8191.388	60.941	0.404	
18.436	8191.326	70.300	0.582	
18.436	8191.264	56.415	0.422	
18.436	8191.202	71.629	0.453	
18.435	8191.140	61.186	0.433	
18.435	8191.079	59.419	0.415	
18.435	8191.017	65.065	0.521	
18.435	8190.955	62.559	0.513	
18.435	8190.894	64.143	0.505	
18.435	8190.832	73.004	0.503	
18.435	8190.770	64.632	0.512	
18.435	8190.709	71.149	0.544	
18.435	8190.647	57.036	0.453	
18.435	8190.586	68.888	0.471	
18.435	8190.524	62.105	0.489	
18.435	8190.462	72.700	0.526	
18.435	8190.401	61.599	0.456	
18.435	8190.339	59.996	0.459	
18.434	8190.278	58.033	0.446	
18.434	8190.217	69.251	0.496	
18.434	8190.155	62.991	0.487	
18.434	8190.094	64.733	0.464	
18.434	8190.032	69.835	0.526	
18.434	8189.971	66.975	0.452	
18.434	8189.910	69.229	0.682	
18.434	8189.848	67.759	0.554	
18.434	8189.787	71.806	0.488	
18.434	8189.726	60.653	0.427	
18.434	8189.665	64.972	0.470	
18.434	8189.603	75.111	0.505	
18.434	8189.542	58.209	0.435	
18.433	8189.481	65.383	0.469	
18.433	8189.420	65.864	0.460	
18.433	8189.359	62.372	0.457	
18.433	8189.298	64.457	0.435	
18.433	8189.237	59.983	0.474	
18.433	8189.176	63.841	0.439	
18.433	8189.115	62.204	0.450	
18.433	8189.054	59.519	0.498	
18.433	8188.993	71.049	0.480	
18.433	8188.932	62.761	0.474	
18.433	8188.871	69.307	0.505	
18.433	8188.810	71.274	0.474	
18.433	8188.749	62.155	0.430	
18.433	8188.688	66.803	0.499	
18.432	8188.627	67.889	0.423	
18.432	8188.567	60.013	0.376	
18.432	8188.506	62.220	0.491	
18.432	8188.445	68.612	0.472	
18.432	8188.384	53.440	0.377	
18.432	8188.324	61.795	0.452	
18.432	8188.263	67.024	0.475	
18.432	8188.202	59.306	0.420	
18.432	8188.142	70.545	0.461	
18.432	8188.081	70.434	0.469	
18.432	8188.020	71.952	0.441	
18.432	8187.960	69.432	0.449	
18.432	8187.899	60.637	0.413	
18.431	8187.838	61.545	0.458	
18.431	8187.778	64.261	0.428	
18.431	8187.717	65.490	0.409	
18.431	8187.657	64.796	0.481	
18.431	8187.596	73.413	0.460	
18.431	8187.535	65.284	0.400	
18.431	8187.475	71.877	0.446	
18.431	8187.414	62.649	0.442	
18.431	8187.354	73.009	0.489	
18.431	8187.293	55.404	0.428	
18.431	8187.232	58.134	0.461	
18.431	8187.172	70.211	0.445	
18.431	8187.111	59.918	0.426	
18.431	8187.051	70.815	0.411	
18.430	8186.990	56.551	0.401	
18.430	8186.930	61.887	0.457	
18.430	8186.869	65.437	0.443	
18.430	8186.808	61.033	0.466	
18.430	8186.748	61.038	0.457	
18.430	8186.687	59.833	0.434	
18.430	8186.627	64.687	0.430	
18.430	8186.566	66.804	0.400	
18.430	8186.505	60.567	0.418	
18.430	8186.445	63.792	0.437	
18.430	8186.384	65.980	0.424	
18.430	8186.323	57.080	0.425	
18.430	8186.263	64.967	0.435	
18.429	8186.202	63.950	0.510	
18.429	8186.141	56.733	0.421	
18.429	8186.081	57.557	0.468	
18.429	8186.020	63.327	0.426	
18.429	8185.959	54.272	0.394	
18.429	8185.898	52.371	0.418	
18.429	8185.228	64.840	0.483	
18.429	8185.167	62.934	0.553	
18.429	8185.106	58.546	0.485	
18.429	8185.045	60.936	0.481	
18.429	8184.984	60.836	0.565	
18.429	8184.923	65.626	0.540	
18.429	8184.862	58.774	0.436	
18.429	8184.800	56.901	0.449	
18.428	8184.739	58.521	0.500	
18.428	8184.678	60.130	0.506	
18.428	8184.616	60.881	0.511	
18.428	8184.555	64.514	0.538	
18.428	8184.493	59.620	0.482	
18.428	8184.432	63.977	0.560	
18.428	8184.370	57.750	0.456	
18.428	8184.309	55.593	0.475	
18.428	8184.247	67.788	0.515	
18.428	8184.186	55.662	0.452	
18.428	8184.124	71.083	0.500	
18.428	8184.062	57.041	0.464	
18.428	8184.000	62.354	0.473	
18.428	8183.938	55.876	0.456	
18.427	8183.877	56.810	0.473	
18.427	8183.815	59.027	0.486	
18.427	8183.753	57.346	0.459	
18.427	8183.691	68.576	0.484	
18.427	8183.629	67.933	0.489	
18.427	8183.567	64.679	0.538	
18.427	8183.505	61.894	0.545	
18.427	8183.443	57.715	0.474	
18.427	8183.381	55.814	0.461	
18.427	8183.319	57.943	0.488	
18.427	8183.257	63.873	0.469	
18.427	8183.195	57.978	0.511	
18.427	8183.133	65.833	0.584	
18.426	8183.071	59.246	0.500	
18.426	8183.009	66.059	0.455	
18.426	8182.947	62.539	0.471	
18.426	8182.885	59.107	0.465	
18.426	8182.823	61.612	0.513	
18.426	8182.761	61.861	0.527	
18.426	8182.700	52.145	0.411	
18.426	8182.638	57.079	0.442	
18.426	8182.576	57.264	0.500	
18.426	8182.514	58.705	0.482	
18.426	8182.453	57.438	0.424	
18.426	8182.391	57.907	0.463	
18.426	8182.329	66.214	0.502	
18.426	8182.268	51.948	0.425	
18.425	8182.207	60.598	0.497	
18.425	8182.145	51.341	0.425	
18.425	8182.084	49.360	0.443	
18.425	8182.023	57.651	0.507	
18.425	8181.961	64.858	0.438	
18.425	8181.900	61.963	0.476	
18.425	8181.839	55.368	0.415	
18.425	8181.778	52.934	0.441	
18.425	8181.717	54.272	0.514	
18.425	8181.657	53.532	0.475	
18.425	8181.596	59.429	0.451	
18.425	8181.535	66.764	0.488	
18.425	8181.475	51.952	0.387	
18.424	8181.415	57.962	0.476	
18.424	8181.354	53.675	0.442	
